timestamp;tsa;tsf;tss;ens;dvt;plu;vvt;hra
29/02/2020-00:00:00;6,6;5,7;5;0;-9999;0;5;93,6
29/02/2020-01:00:00;7,4;6,3;5,1;0;-9999;0;5,6;93,1
29/02/2020-02:00:00;7,8;6,7;5,1;0;-9999;0;5;94,4
29/02/2020-03:00:00;8,9;7,2;5,2;0;-9999;0;4,7;90,4
29/02/2020-04:00:00;9,7;7,7;5,2;0;-9999;0;5,3;86,1
29/02/2020-05:00:00;9,8;7,7;5,3;0;-9999;0;5,5;83,4
29/02/2020-06:00:00;9,4;7,3;5,4;0;-9999;0;5,6;81,8
29/02/2020-07:00:00;8,7;6,7;5,5;0;-9999;0;5,1;82,6
29/02/2020-08:00:00;8,2;6,2;5,6;0;-9999;0;5,5;82,6
29/02/2020-09:00:00;8,1;6;5,6;0;-9999;0;5,9;82
29/02/2020-10:00:00;8,7;6,3;5,7;0;-9999;0;6,2;77
29/02/2020-11:00:00;10,1;7,3;5,7;259;-9999;0,1;6,5;70,9
29/02/2020-12:00:00;11,6;8,4;5,7;253;-9999;0;6,9;64,4
29/02/2020-13:00:00;12,1;9;5,8;219;-9999;0;7;61,7
29/02/2020-14:00:00;12,2;9,6;5,9;252;-9999;0;8,4;61,9
29/02/2020-15:00:00;10,1;9,1;6;149;-9999;1,5;7,8;74,3
29/02/2020-16:00:00;7;7;6,1;116;-9999;0,1;4,9;85,3
29/02/2020-17:00:00;7,1;6,8;6,2;149;-9999;0;5,1;82
29/02/2020-18:00:00;7,1;6,2;6,2;113;-9999;0;4,7;73,6
29/02/2020-19:00:00;7,2;6,1;6,3;101;-9999;0;4,3;70,3
29/02/2020-20:00:00;6,4;5,2;6,3;13;-9999;0;4,1;72,4
29/02/2020-21:00:00;6,1;4,8;6,2;9;-9999;0;4,3;70
29/02/2020-22:00:00;5,8;4,4;6,2;0;-9999;0;4,6;69,3
29/02/2020-23:00:00;5,7;4,6;6,1;0;-9999;0,1;3,9;74,5
01/03/2020-00:00:00;5;4,2;6,1;0;-9999;0;4,5;80,8
01/03/2020-01:00:00;5;3,9;6;0;-9999;0;4,8;80,2
01/03/2020-02:00:00;5,1;3,8;6;0;-9999;0;5,1;75,8
01/03/2020-03:00:00;4,9;3,6;5,9;0;-9999;0;5,1;74,8
01/03/2020-04:00:00;5,3;4;5,8;0;-9999;0;5,1;74,5
01/03/2020-05:00:00;5,1;3,9;5,8;0;-9999;0;5,1;76,4
01/03/2020-06:00:00;5,6;4,3;5,7;0;-9999;0;5,9;76,4
01/03/2020-07:00:00;6;4,7;5,6;0;-9999;0;5,4;73,1
01/03/2020-08:00:00;5,9;4,7;5,6;0;-9999;0;5;72,9
01/03/2020-09:00:00;5,8;4,7;5,6;0;-9999;0;4,9;72,1
01/03/2020-10:00:00;5,9;4,9;5,6;0;-9999;0;5,3;72,8
01/03/2020-11:00:00;6,5;5,5;5,5;231;-9999;0;5,7;70
01/03/2020-12:00:00;7,3;6,3;5,5;378;-9999;0;5,7;65,9
01/03/2020-13:00:00;7,8;6,9;5,6;296;-9999;0;5,5;63
01/03/2020-14:00:00;8,4;7,4;5,6;302;-9999;0;5,3;59,1
01/03/2020-15:00:00;8,5;7,5;5,7;247;-9999;0;4,8;61,3
01/03/2020-16:00:00;8,8;7,7;5,7;238;-9999;0;4,7;60,4
01/03/2020-17:00:00;8,9;7,9;5,8;209;-9999;0;3,7;61,3
01/03/2020-18:00:00;8,7;7,5;5,9;116;-9999;0;2,6;61,7
01/03/2020-19:00:00;7,6;7;6;35;-9999;0;1,6;78,6
01/03/2020-20:00:00;7,1;6,3;6;10;-9999;0;2,3;74,2
01/03/2020-21:00:00;6;5,9;6,1;9;-9999;0;2,5;89,9
01/03/2020-22:00:00;5,8;5,4;6,1;0;-9999;0;2,2;83,8
01/03/2020-23:00:00;5,6;5;6,1;0;-9999;0;2,7;81,2
02/03/2020-00:00:00;5,4;4,6;6,1;0;-9999;0;2,8;80,4
02/03/2020-01:00:00;4,9;4,2;6,1;0;-9999;0;3,2;84,1
02/03/2020-02:00:00;4,1;3,7;6,1;0;-9999;0;3,6;87
02/03/2020-03:00:00;3,6;3,4;6;0;-9999;0;3,8;89,3
02/03/2020-04:00:00;3,8;3,5;6;0;-9999;0;4,2;88,5
02/03/2020-05:00:00;4,5;4;5,9;0;-9999;0;4,2;88,2
02/03/2020-06:00:00;4,9;4,5;5,9;0;-9999;0;4,4;86,6
02/03/2020-07:00:00;5;4,5;5,8;0;-9999;0;4,4;86,5
02/03/2020-08:00:00;5,2;4,8;5,8;0;-9999;0;4,7;86,8
02/03/2020-09:00:00;5,3;4,8;5,8;0;-9999;0;4,1;86
02/03/2020-10:00:00;5,7;5,2;5,8;0;-9999;0;4,7;85,1
02/03/2020-11:00:00;6,1;5,6;5,8;77;-9999;0;4,4;84,8
02/03/2020-12:00:00;6,6;6,1;5,8;106;-9999;0;4,5;83,7
02/03/2020-13:00:00;7,4;7,1;5,8;222;-9999;0;4,5;81,2
02/03/2020-14:00:00;7,8;7,5;5,8;197;-9999;0;3,8;79,7
02/03/2020-15:00:00;7,5;7,4;5,9;112;-9999;0;2,7;84,2
02/03/2020-16:00:00;7,2;7,5;6;144;-9999;0,4;2,3;88,8
02/03/2020-17:00:00;7,1;7,5;6,1;103;-9999;0,7;2;90,4
02/03/2020-18:00:00;7,1;7,2;6,1;57;-9999;1,2;1,8;93,2
02/03/2020-19:00:00;6,7;6,8;6,2;31;-9999;1;2,6;93,7
02/03/2020-20:00:00;6,3;6,3;6,3;10;-9999;0,9;3,8;93
02/03/2020-21:00:00;5,9;5,9;6,3;9;-9999;2;3,8;93,7
02/03/2020-22:00:00;5,4;5,3;6,3;0;-9999;0;4,8;90,1
02/03/2020-23:00:00;4,8;4,5;6,3;0;-9999;0;3,9;88,7
03/03/2020-00:00:00;4,7;4,4;6,3;0;-9999;0;3,4;86,6
03/03/2020-01:00:00;4,2;4;6,2;0;-9999;0;2,5;90,1
03/03/2020-02:00:00;3,5;3,3;6,2;0;-9999;0;2,1;90,9
03/03/2020-03:00:00;3,2;3;6,1;0;-9999;0;1,9;91,5
03/03/2020-04:00:00;3,1;2,8;6,1;0;-9999;0;2,3;88
03/03/2020-05:00:00;2,8;2,4;6;0;-9999;0;2,3;85,6
03/03/2020-06:00:00;2,2;2;5,9;0;-9999;0;2,5;85,9
03/03/2020-07:00:00;1,9;1,8;5,8;0;-9999;0;2,6;87,8
03/03/2020-08:00:00;1,6;1,7;5,8;0;-9999;0;2,7;90
03/03/2020-09:00:00;1,4;1,5;5,7;0;-9999;0;2,7;91,4
03/03/2020-10:00:00;2,4;2,1;5,6;0;-9999;0;2,9;87,7
03/03/2020-11:00:00;3,5;3,2;5,5;237;-9999;0;3,3;85,4
03/03/2020-12:00:00;4,2;4,5;5,5;240;-9999;0;3,7;84,3
03/03/2020-13:00:00;4,3;4,8;5,4;184;-9999;0;3,4;84,3
03/03/2020-14:00:00;4,9;5,4;5,4;258;-9999;0;3,9;80,9
03/03/2020-15:00:00;5,5;6;5,5;303;-9999;0;3,6;77,9
03/03/2020-16:00:00;6;6,2;5,5;224;-9999;0;3;74,7
03/03/2020-17:00:00;6,4;6,3;5,6;206;-9999;0;3,1;73,5
03/03/2020-18:00:00;5,9;5,9;5,7;67;-9999;0,1;3,2;74,5
03/03/2020-19:00:00;3,3;4,5;5,8;59;-9999;1,2;3,4;88,6
03/03/2020-20:00:00;2,8;3,7;5,8;13;-9999;0;2;91,5
03/03/2020-21:00:00;3;3,6;5,8;9;-9999;0,1;2,8;91
03/03/2020-22:00:00;3,2;3,8;5,8;0;-9999;0;2,8;91,9
03/03/2020-23:00:00;3,5;3,9;5,8;0;-9999;0;2,4;91,9
04/03/2020-00:00:00;3,6;3,9;5,8;0;-9999;0,1;2,3;93,6
04/03/2020-01:00:00;3,4;3,5;5,8;0;-9999;0;2,3;94
04/03/2020-02:00:00;3,9;4;5,7;0;-9999;0,5;2,3;93,9
04/03/2020-03:00:00;4,3;4,2;5,7;0;-9999;0;2,2;93,5
04/03/2020-04:00:00;4,5;4,3;5,7;0;-9999;0;2,2;92,9
04/03/2020-05:00:00;4,5;4,2;5,7;0;-9999;0;2,5;92,7
04/03/2020-06:00:00;4,1;3,8;5,6;0;-9999;0;2,1;90,2
04/03/2020-07:00:00;3,3;2,9;5,6;0;-9999;0;1,4;91,4
04/03/2020-08:00:00;3;2,7;5,6;0;-9999;0;2,1;93,1
04/03/2020-09:00:00;3,2;3;5,6;0;-9999;0;2,2;94,6
04/03/2020-10:00:00;3,6;3,6;5,5;0;-9999;0;2,7;94,6
04/03/2020-11:00:00;4,3;4,6;5,5;169;-9999;0;2,8;93,6
04/03/2020-12:00:00;5,2;5,6;5,4;211;-9999;0;3;90,4
04/03/2020-13:00:00;6,2;6,7;5,5;256;-9999;0;3,1;87,2
04/03/2020-14:00:00;7,3;7,2;5,5;310;-9999;0;3,3;80
04/03/2020-15:00:00;7,8;7,4;5,6;248;-9999;0;3,1;75,9
04/03/2020-16:00:00;8,1;7,4;5,7;230;-9999;0;3,7;71
04/03/2020-17:00:00;8,5;7,8;5,8;266;-9999;0;3,4;65,7
04/03/2020-18:00:00;8,4;7,6;5,9;166;-9999;0;3;64,3
04/03/2020-19:00:00;7,6;7;6;67;-9999;0;3;71
04/03/2020-20:00:00;7;6,3;6,1;13;-9999;0;2,5;76,6
04/03/2020-21:00:00;6,5;5,8;6,1;9;-9999;0,1;2,4;75
04/03/2020-22:00:00;5,8;5,6;6,2;0;-9999;0,3;3,2;80,9
04/03/2020-23:00:00;5,2;5,4;6,2;0;-9999;0,1;3,5;86,3
05/03/2020-00:00:00;5,1;5,2;6,2;0;-9999;0;3,5;87,2
05/03/2020-01:00:00;5,1;5,2;6,2;0;-9999;0;3,7;88
05/03/2020-02:00:00;5;5,2;6,2;0;-9999;0,1;3,7;90
05/03/2020-03:00:00;4,8;5,1;6,2;0;-9999;0,9;3,5;92,5
05/03/2020-04:00:00;4,8;5,2;6,2;0;-9999;0,1;3,3;94,7
05/03/2020-05:00:00;5;5,3;6,1;0;-9999;0;3,3;94,7
05/03/2020-06:00:00;5,3;5,4;6,1;0;-9999;0;3;94,2
05/03/2020-07:00:00;5,5;5,5;6,1;0;-9999;0;3,2;93,6
05/03/2020-08:00:00;5,4;5,6;6,1;0;-9999;0,1;3,3;95,3
05/03/2020-09:00:00;5,6;5,6;6,1;0;-9999;0;3;95
05/03/2020-10:00:00;6;5,8;6,1;0;-9999;0;2,8;93,2
05/03/2020-11:00:00;6;6;6,1;42;-9999;0,4;2,5;95,2
05/03/2020-12:00:00;6,4;6,3;6,1;60;-9999;0,1;2,7;95
05/03/2020-13:00:00;7;6,7;6,1;90;-9999;0,3;2,9;94,4
05/03/2020-14:00:00;7,4;7;6,1;101;-9999;0,8;2,5;93,9
05/03/2020-15:00:00;7,6;7,4;6,2;103;-9999;0,6;2,4;94,3
05/03/2020-16:00:00;7,4;7,3;6,2;94;-9999;0,7;3,7;94,9
05/03/2020-17:00:00;7,3;7,2;6,3;62;-9999;0,7;4,9;94,6
05/03/2020-18:00:00;7,1;6,9;6,3;37;-9999;0,7;5,1;94,1
05/03/2020-19:00:00;6,9;6,7;6,4;18;-9999;2,2;3,9;94
05/03/2020-20:00:00;6,7;6,6;6,4;9;-9999;0,4;2,1;94,9
05/03/2020-21:00:00;6,6;6,5;6,4;9;-9999;0;2;95,9
05/03/2020-22:00:00;6,4;6,4;6,4;0;-9999;0,1;1,3;96,6
05/03/2020-23:00:00;6,2;6,3;6,5;0;-9999;0;1;97,2
06/03/2020-00:00:00;6,1;6,3;6,5;0;-9999;2,2;1,1;97,6
06/03/2020-01:00:00;6;6,3;6,5;0;-9999;0,4;1,3;97,8
06/03/2020-02:00:00;5,7;6,1;6,5;0;-9999;0;2,6;98
06/03/2020-03:00:00;5,5;5,9;6,5;0;-9999;0,8;4,3;98,1
06/03/2020-04:00:00;4,7;5,2;6,5;0;-9999;1,4;5,5;97,6
06/03/2020-05:00:00;4,5;4,8;6,4;0;-9999;0,4;5,6;95,9
06/03/2020-06:00:00;4;4,4;6,4;0;-9999;0,9;5,4;94,3
06/03/2020-07:00:00;3,4;3,8;6,3;0;-9999;1,1;4,8;94,1
06/03/2020-08:00:00;3,7;4;6,3;0;-9999;0,5;4;95,2
06/03/2020-09:00:00;4,2;4,2;6,2;0;-9999;1,1;4,7;94,2
06/03/2020-10:00:00;4,5;4,5;6,1;0;-9999;1,1;4,4;94,4
06/03/2020-11:00:00;5,2;5;6,1;61;-9999;0,4;4,5;94
06/03/2020-12:00:00;5,9;5,7;6;151;-9999;0;4,8;91,5
06/03/2020-13:00:00;6,5;6,3;6;169;-9999;0;4;88,7
06/03/2020-14:00:00;6,6;6,2;6,1;112;-9999;0;4,2;87,1
06/03/2020-15:00:00;6,4;6,1;6,1;123;-9999;0;3,9;87,2
06/03/2020-16:00:00;5,3;5,6;6,1;76;-9999;1,8;5,2;91,2
06/03/2020-17:00:00;5,4;5,4;6,2;74;-9999;0,1;3,4;93,4
06/03/2020-18:00:00;6,4;5,9;6,2;153;-9999;0;4,3;85,9
06/03/2020-19:00:00;6,8;6,1;6,2;145;-9999;0;4,7;79,1
06/03/2020-20:00:00;5,1;5,2;6,2;12;-9999;0;3,7;89,4
06/03/2020-21:00:00;5,4;4,8;6,2;9;-9999;0;3,3;82,8
06/03/2020-22:00:00;4,5;4,6;6,2;0;-9999;1;2,9;90,1
06/03/2020-23:00:00;4,2;4,4;6,2;0;-9999;0,4;3,1;91,9
07/03/2020-00:00:00;4,1;4,2;6,2;0;-9999;0;3;91
07/03/2020-01:00:00;4,1;4,1;6,2;0;-9999;0;3,1;89,6
07/03/2020-02:00:00;3,9;3,8;6,1;0;-9999;0;3,1;89,5
07/03/2020-03:00:00;4;3,8;6,1;0;-9999;0;3,2;90,2
07/03/2020-04:00:00;3,9;4;6;0;-9999;0;2,4;92,7
07/03/2020-05:00:00;3,9;3,9;6;0;-9999;0;2,6;90,5
07/03/2020-06:00:00;3,4;3,4;5,9;0;-9999;0;2,3;89,6
07/03/2020-07:00:00;2,4;2,4;5,9;0;-9999;0;2,1;91,3
07/03/2020-08:00:00;1,7;1,9;5,9;0;-9999;0;2,2;92,6
07/03/2020-09:00:00;1,7;1,8;5,8;0;-9999;0;2,4;92,8
07/03/2020-10:00:00;2,7;2,4;5,7;0;-9999;0;2,5;87,8
07/03/2020-11:00:00;4,5;3,8;5,6;317;-9999;0;2,4;82,2
07/03/2020-12:00:00;6,6;5,6;5,6;438;-9999;0;2,7;75,2
07/03/2020-13:00:00;8;6,6;5,6;522;-9999;0;3,1;62
07/03/2020-14:00:00;9;7,7;5,6;541;-9999;0;3,1;56
07/03/2020-15:00:00;9,3;8,2;5,7;447;-9999;0;3,9;51
07/03/2020-16:00:00;9,4;8,2;5,8;319;-9999;0;3,6;49,4
07/03/2020-17:00:00;9,2;7,8;5,9;176;-9999;0;3,4;52,1
07/03/2020-18:00:00;8,8;7,5;6;105;-9999;0;3,4;58,8
07/03/2020-19:00:00;8,4;7;6,1;24;-9999;0;3;64,6
07/03/2020-20:00:00;8,3;6,8;6,2;10;-9999;0;3,1;67,9
07/03/2020-21:00:00;8,1;6,7;6,3;9;-9999;0;3,6;69,5
07/03/2020-22:00:00;7,9;6,6;6,3;0;-9999;0;3,4;72,2
07/03/2020-23:00:00;7,8;6,6;6,3;0;-9999;0;3,4;72,9
08/03/2020-00:00:00;7,8;6,4;6,4;0;-9999;0;3,7;73,6
08/03/2020-01:00:00;7,6;6,1;6,4;0;-9999;0;3,7;74
08/03/2020-02:00:00;7,4;5,9;6,4;0;-9999;0;3,9;76,5
08/03/2020-03:00:00;7,4;6;6,4;0;-9999;0;4;78,4
08/03/2020-04:00:00;7,3;5,9;6,4;0;-9999;0;4,2;80,5
08/03/2020-05:00:00;7,1;5,8;6,4;0;-9999;0;4,5;81,9
08/03/2020-06:00:00;7;5,8;6,3;0;-9999;0;4,6;83,7
08/03/2020-07:00:00;6,9;5,6;6,3;0;-9999;0;4,9;86
08/03/2020-08:00:00;6,7;5,3;6,3;0;-9999;0;4,7;84,9
08/03/2020-09:00:00;7,1;5,4;6,3;0;-9999;0;5;79,2
08/03/2020-10:00:00;7,6;6;6,3;0;-9999;0;5,8;77
08/03/2020-11:00:00;8,3;7,1;6,3;166;-9999;0;5,8;74,8
08/03/2020-12:00:00;8,6;7,7;6,3;160;-9999;0,1;6;74,6
08/03/2020-13:00:00;8,2;7,6;6,3;108;-9999;0,4;5,4;82,5
08/03/2020-14:00:00;8;7,9;6,3;161;-9999;0,5;5,5;88,7
08/03/2020-15:00:00;8,3;8,2;6,4;141;-9999;0,1;5;92
08/03/2020-16:00:00;8,4;8,3;6,5;115;-9999;0,7;4,6;93,4
08/03/2020-17:00:00;8,5;8,3;6,5;53;-9999;1,3;3,5;94,9
08/03/2020-18:00:00;8,6;8,1;6,6;49;-9999;2;3,3;92,8
08/03/2020-19:00:00;8,3;7,7;6,7;41;-9999;0,3;3,2;88,3
08/03/2020-20:00:00;7,8;7,4;6,7;10;-9999;0,4;2,8;92,6
08/03/2020-21:00:00;7,3;6,8;6,8;9;-9999;0,1;2,8;91,6
08/03/2020-22:00:00;6,9;6,1;6,8;0;-9999;0;2,9;89,8
08/03/2020-23:00:00;6,7;5,8;6,8;0;-9999;0;3,1;88,3
09/03/2020-00:00:00;6,4;5,5;6,8;0;-9999;0;2,9;88,7
09/03/2020-01:00:00;6,2;5,4;6,8;0;-9999;0;2,8;89,8
09/03/2020-02:00:00;6;5,4;6,7;0;-9999;0;2,7;90,4
09/03/2020-03:00:00;6,3;5,6;6,7;0;-9999;0;3;89,5
09/03/2020-04:00:00;6,5;5,8;6,6;0;-9999;0;3,2;87,7
09/03/2020-05:00:00;6,4;5,7;6,6;0;-9999;0;3;87,7
09/03/2020-06:00:00;6;5,6;6,6;0;-9999;0;3,1;88,1
09/03/2020-07:00:00;5,8;5,5;6,6;0;-9999;0,1;2,9;89,6
09/03/2020-08:00:00;5,7;5,3;6,5;0;-9999;0;3,3;89,9
09/03/2020-09:00:00;5,5;5;6,5;0;-9999;0;2,7;89,7
09/03/2020-10:00:00;5,9;5,5;6,5;0;-9999;0;3,4;87,5
09/03/2020-11:00:00;6,4;5,9;6,4;193;-9999;0;3,8;81,7
09/03/2020-12:00:00;7,3;6,6;6,4;280;-9999;0;4;77,5
09/03/2020-13:00:00;8,5;7,8;6,4;473;-9999;0;3,9;71,3
09/03/2020-14:00:00;8,5;8;6,5;251;-9999;0;3,9;68,2
09/03/2020-15:00:00;8,6;7,9;6,5;285;-9999;0;3,9;69,7
09/03/2020-16:00:00;8,8;8,4;6,6;334;-9999;0;4;70,5
09/03/2020-17:00:00;9,6;8,5;6,7;255;-9999;0;4,3;60,9
09/03/2020-18:00:00;10,1;9,1;6,8;288;-9999;0;4,2;58,9
09/03/2020-19:00:00;9,2;8,1;6,8;53;-9999;0;3,3;63,2
09/03/2020-20:00:00;8,4;7,2;6,9;12;-9999;0;2,8;69,6
09/03/2020-21:00:00;7,9;6,7;6,9;9;-9999;0;3,4;70,4
09/03/2020-22:00:00;7,4;6,4;6,9;0;-9999;0;3,2;72,7
09/03/2020-23:00:00;7,2;6,2;6,9;0;-9999;0;3,3;73,2
10/03/2020-00:00:00;7,2;6,1;6,9;0;-9999;0;3,5;72,8
10/03/2020-01:00:00;7,1;6,2;6,9;0;-9999;0,1;4,2;74,7
10/03/2020-02:00:00;6,2;5,9;6,9;0;-9999;0,1;5;84
10/03/2020-03:00:00;6,1;5,8;6,8;0;-9999;1;6,2;86,9
10/03/2020-04:00:00;6;5,9;6,8;0;-9999;2,7;6,3;91,2
10/03/2020-05:00:00;6,2;6;6,8;0;-9999;2,7;6,1;93,4
10/03/2020-06:00:00;6,8;6,3;6,7;0;-9999;1,7;6;92,2
10/03/2020-07:00:00;7;6,6;6,7;0;-9999;2,7;5,3;94,2
10/03/2020-08:00:00;7,5;7;6,7;0;-9999;1,7;4,7;94,4
10/03/2020-09:00:00;8,3;7,5;6,7;0;-9999;0,9;4,8;94,1
10/03/2020-10:00:00;8,7;8;6,8;0;-9999;0,6;4,1;94,5
10/03/2020-11:00:00;9,4;8,5;6,8;46;-9999;0,7;4;94,8
10/03/2020-12:00:00;10;9,2;6,8;86;-9999;0,9;4,2;95
10/03/2020-13:00:00;10,7;9,9;6,9;110;-9999;0,1;4,8;93,9
10/03/2020-14:00:00;10,9;10,1;7;86;-9999;0,3;4,9;94,5
10/03/2020-15:00:00;11,5;10,7;7,2;127;-9999;0,3;5,2;94
10/03/2020-16:00:00;11,9;11,1;7,3;105;-9999;0;5;94
10/03/2020-17:00:00;12,2;11,3;7,4;80;-9999;0;5,1;93,9
10/03/2020-18:00:00;12,7;11,4;7,6;45;-9999;0;4,9;92,1
10/03/2020-19:00:00;12,8;11,5;7,7;22;-9999;0;5,7;91,5
10/03/2020-20:00:00;12,9;11,3;7,8;13;-9999;0;6,7;87
10/03/2020-21:00:00;12,6;10,9;7,9;9;-9999;0;6,9;83,6
10/03/2020-22:00:00;12,2;10,7;8;0;-9999;0;5,8;85,5
10/03/2020-23:00:00;12,3;10,8;8,1;0;-9999;0;5,3;86,4
11/03/2020-00:00:00;12,4;11;8,2;0;-9999;0,1;5,3;88,7
11/03/2020-01:00:00;12;11,1;8,2;0;-9999;0,4;4,8;94,2
11/03/2020-02:00:00;12,1;11,2;8,3;0;-9999;0,4;5,3;93,7
11/03/2020-03:00:00;12,1;11,2;8,3;0;-9999;0,6;5,4;93,4
11/03/2020-04:00:00;12,1;11,2;8,4;0;-9999;0,3;5,7;93,3
11/03/2020-05:00:00;11,9;11,1;8,4;0;-9999;0,1;5,3;93,6
11/03/2020-06:00:00;11,8;11,1;8,5;0;-9999;0,5;5,3;94,3
11/03/2020-07:00:00;11,6;11;8,5;0;-9999;1,1;4,8;95,1
11/03/2020-08:00:00;11,5;10,9;8,6;0;-9999;1;4,7;95,9
11/03/2020-09:00:00;11,4;10,9;8,6;0;-9999;1,2;4,5;96,7
11/03/2020-10:00:00;11,4;11;8,6;0;-9999;0,7;4,4;96,9
11/03/2020-11:00:00;11,6;11,2;8,7;85;-9999;0,3;4,3;95,7
11/03/2020-12:00:00;11,9;11,4;8,7;118;-9999;0,5;3,9;94,7
11/03/2020-13:00:00;11,9;11,6;8,8;122;-9999;1,8;4,3;95,5
11/03/2020-14:00:00;11,7;11,6;8,9;103;-9999;8,5;4,3;96,9
11/03/2020-15:00:00;12,1;11,8;9;115;-9999;5,9;4,2;93,7
11/03/2020-16:00:00;12,6;11,9;9,1;126;-9999;3,2;4;90,4
11/03/2020-17:00:00;13;12,1;9,2;138;-9999;0,6;3,9;87,2
11/03/2020-18:00:00;12,1;11,5;9,2;76;-9999;0,4;3,8;91,5
11/03/2020-19:00:00;11,8;11,3;9,2;35;-9999;1,1;3,4;92,7
11/03/2020-20:00:00;11,5;11,1;9,3;0;-9999;0,8;2,8;96,1
11/03/2020-21:00:00;11,9;11,3;9,3;0;-9999;0,3;3,1;95,5
11/03/2020-22:00:00;12,3;11,3;9,3;0;-9999;0,1;4,7;92
11/03/2020-23:00:00;12,9;11,1;9,3;0;-9999;0;5,1;82,6
12/03/2020-00:00:00;13,3;10,7;9,3;0;-9999;0;5,8;73,9
12/03/2020-01:00:00;13,2;10,6;9,3;0;-9999;0;5,7;72,6
12/03/2020-02:00:00;12,6;10,6;9,3;0;-9999;0;6,2;77,2
12/03/2020-03:00:00;12,3;10,4;9,3;0;-9999;0;5,4;77,2
12/03/2020-04:00:00;12,2;10,3;9,3;0;-9999;0;5,6;74,7
12/03/2020-05:00:00;11,9;10,3;9,3;0;-9999;0;5,9;77,9
12/03/2020-06:00:00;10,2;9,7;9,3;0;-9999;0,9;6,3;86,6
12/03/2020-07:00:00;9,5;8,7;9,2;0;-9999;0;5;83
12/03/2020-08:00:00;9,1;8,2;9,2;9;-9999;0;5,7;79,4
12/03/2020-09:00:00;8,1;7,4;9,1;29;-9999;0,1;6,4;75,5
12/03/2020-10:00:00;8,1;7;9;140;-9999;0;5,2;71,1
12/03/2020-11:00:00;8,7;7,2;8,9;363;-9999;0;6;59,2
12/03/2020-12:00:00;8,9;7,8;8,8;400;-9999;0;5,8;57,3
12/03/2020-13:00:00;9,6;8,5;8,7;574;-9999;0;5,9;46,6
12/03/2020-14:00:00;9,8;9,1;8,6;497;-9999;0;6,1;44,2
12/03/2020-15:00:00;10,5;9,7;8,5;590;-9999;0;5,6;46,4
12/03/2020-16:00:00;10,7;9,7;8,5;428;-9999;0;5,9;43
12/03/2020-17:00:00;10,9;10,1;8,5;391;-9999;0;6,3;39,9
12/03/2020-18:00:00;10,2;9,2;8,5;240;-9999;0;6,2;43,5
12/03/2020-19:00:00;9;8,2;8,5;103;-9999;0;5,6;52,5
12/03/2020-20:00:00;7,6;7;8,4;0;-9999;0;4,8;63,1
12/03/2020-21:00:00;6,9;6,4;8,4;0;-9999;0;4,8;67,9
12/03/2020-22:00:00;5,5;5,3;8,3;0;-9999;0;4,4;76,4
12/03/2020-23:00:00;5,5;5;8,2;0;-9999;0;4,5;75,3
13/03/2020-00:00:00;5,4;4,8;8,1;0;-9999;0;4,3;77,5
13/03/2020-01:00:00;5,4;4,7;8;0;-9999;0;4,2;76,6
13/03/2020-02:00:00;5;4,4;7,9;0;-9999;0;4,2;77,8
13/03/2020-03:00:00;5;4,4;7,8;0;-9999;0;4,3;78,4
13/03/2020-04:00:00;5;4,5;7,8;0;-9999;0;4,5;79,1
13/03/2020-05:00:00;5;4,5;7,7;0;-9999;0;4,6;79,7
13/03/2020-06:00:00;5,4;5;7,6;0;-9999;0;4,7;78,5
13/03/2020-07:00:00;5,2;4,7;7,5;0;-9999;0;4,6;80,9
13/03/2020-08:00:00;4,9;4,4;7,4;9;-9999;0;3,8;82,4
13/03/2020-09:00:00;5,1;4,7;7,4;36;-9999;0;3,8;83,4
13/03/2020-10:00:00;5,8;5,4;7,3;89;-9999;0;3,8;81,7
13/03/2020-11:00:00;6,5;6,1;7,3;161;-9999;0;4,3;78,2
13/03/2020-12:00:00;7,2;6,9;7,2;223;-9999;0;5;72,9
13/03/2020-13:00:00;8,4;7,9;7,2;399;-9999;0;5;66,8
13/03/2020-14:00:00;8,7;8;7,3;246;-9999;0;4,4;62,8
13/03/2020-15:00:00;9,5;8,9;7,3;341;-9999;0;4,9;60,1
13/03/2020-16:00:00;9,4;8,4;7,4;193;-9999;0;4,7;59,3
13/03/2020-17:00:00;9,3;8,2;7,4;171;-9999;0;4,4;60,6
13/03/2020-18:00:00;9,4;8,1;7,5;123;-9999;0;4;58,1
13/03/2020-19:00:00;8,7;7,9;7,5;85;-9999;0;4;64,5
13/03/2020-20:00:00;7;6,8;7,6;0;-9999;0;1,3;78,2
13/03/2020-21:00:00;6,7;6,4;7,6;0;-9999;0;0,7;79,6
13/03/2020-22:00:00;6,9;6,3;7,6;0;-9999;0;1;78,7
13/03/2020-23:00:00;6,8;5,7;7,6;0;-9999;0;1,2;75,8
14/03/2020-00:00:00;5,7;4,7;7,6;0;-9999;0;1,6;79
14/03/2020-01:00:00;5;3,6;7,6;0;-9999;0;1,6;80,6
14/03/2020-02:00:00;4,1;3,6;7,6;0;-9999;0;2,1;84
14/03/2020-03:00:00;3,7;3,7;7,5;0;-9999;0;2,1;85,2
14/03/2020-04:00:00;3,6;4;7,4;0;-9999;0;1,9;86,5
14/03/2020-05:00:00;3,7;4,1;7,4;0;-9999;0;2,2;85,9
14/03/2020-06:00:00;3,3;3,9;7,3;0;-9999;0;1,8;87,5
14/03/2020-07:00:00;3,2;4;7,3;0;-9999;0;1,7;88,3
